SerialNumber,EventType,EventValue1,EventValue2,EventValue3,EventTime,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
SerialNr4,0,7,0,0,2018-04-09T06:49:32.569Z,2018-04-09T06:49:32.569Z,0,2018-04-09T06:49:32.569Z
SerialNr5,0,8,0,0,2018-04-09T06:49:32.585Z,2018-04-09T06:49:32.585Z,0,2018-04-09T06:49:32.585Z
SerialNr6,0,8,0,0,2018-04-09T06:49:32.605Z,2018-04-09T06:49:32.605Z,0,2018-04-09T06:49:32.605Z
SerialNr7,0,8,0,0,2018-04-09T06:49:32.617Z,2018-04-09T06:49:32.617Z,0,2018-04-09T06:49:32.617Z
SerialNr8,0,8,0,0,2018-04-09T06:49:32.627Z,2018-04-09T06:49:32.627Z,0,2018-04-09T06:49:32.627Z
SerialNr9,0,8,0,0,2018-04-09T06:49:32.651Z,2018-04-09T06:49:32.651Z,0,2018-04-09T06:49:32.651Z
SerialNr0,0,9,0,0,2018-04-09T06:49:33.658Z,2018-04-09T06:49:33.658Z,0,2018-04-09T06:49:33.658Z
SerialNr1,0,8,0,0,2018-04-09T06:49:33.668Z,2018-04-09T06:49:33.668Z,0,2018-04-09T06:49:33.668Z
SerialNr2,0,8,0,0,2018-04-09T06:49:33.675Z,2018-04-09T06:49:33.675Z,0,2018-04-09T06:49:33.675Z
SerialNr3,0,8,0,0,2018-04-09T06:49:33.680Z,2018-04-09T06:49:33.680Z,0,2018-04-09T06:49:33.680Z
SerialNr4,0,7,0,0,2018-04-09T06:49:33.687Z,2018-04-09T06:49:33.687Z,0,2018-04-09T06:49:33.687Z
SerialNr5,0,8,0,0,2018-04-09T06:49:33.695Z,2018-04-09T06:49:33.695Z,0,2018-04-09T06:49:33.695Z
SerialNr6,0,8,0,0,2018-04-09T06:49:33.704Z,2018-04-09T06:49:33.704Z,0,2018-04-09T06:49:33.704Z
SerialNr7,0,8,0,0,2018-04-09T06:49:33.710Z,2018-04-09T06:49:33.710Z,0,2018-04-09T06:49:33.710Z
SerialNr8,0,8,0,0,2018-04-09T06:49:33.717Z,2018-04-09T06:49:33.717Z,0,2018-04-09T06:49:33.717Z
SerialNr9,0,8,0,0,2018-04-09T06:49:33.722Z,2018-04-09T06:49:33.722Z,0,2018-04-09T06:49:33.722Z
SerialNr0,0,8,0,0,2018-04-09T06:49:34.731Z,2018-04-09T06:49:34.731Z,0,2018-04-09T06:49:34.731Z
SerialNr1,1,3,49,0,2018-04-09T06:49:34.741Z,2018-04-09T06:49:34.741Z,0,2018-04-09T06:49:34.741Z
SerialNr5,1,4,49,0,2018-04-09T06:49:34.745Z,2018-04-09T06:49:34.745Z,0,2018-04-09T06:49:34.745Z
SerialNr0,1,3,49,0,2018-04-09T06:49:34.763Z,2018-04-09T06:49:34.763Z,0,2018-04-09T06:49:34.763Z
SerialNr9,1,4,49,0,2018-04-09T06:49:34.772Z,2018-04-09T06:49:34.772Z,0,2018-04-09T06:49:34.772Z
SerialNr8,1,3,49,0,2018-04-09T06:49:34.785Z,2018-04-09T06:49:34.785Z,0,2018-04-09T06:49:34.785Z
SerialNr6,1,1,49,0,2018-04-09T06:49:34.808Z,2018-04-09T06:49:34.808Z,0,2018-04-09T06:49:34.808Z
SerialNr3,1,0,49,0,2018-04-09T06:49:34.818Z,2018-04-09T06:49:34.818Z,0,2018-04-09T06:49:34.818Z
SerialNr4,1,2,49,0,2018-04-09T06:49:34.824Z,2018-04-09T06:49:34.824Z,0,2018-04-09T06:49:34.824Z
SerialNr1,0,8,0,0,2018-04-09T06:49:34.831Z,2018-04-09T06:49:34.831Z,0,2018-04-09T06:49:34.831Z
SerialNr2,0,8,0,0,2018-04-09T06:49:34.836Z,2018-04-09T06:49:34.836Z,0,2018-04-09T06:49:34.836Z
SerialNr3,0,8,0,0,2018-04-09T06:49:34.841Z,2018-04-09T06:49:34.841Z,0,2018-04-09T06:49:34.841Z
SerialNr4,0,7,0,0,2018-04-09T06:49:34.847Z,2018-04-09T06:49:34.847Z,0,2018-04-09T06:49:34.847Z
SerialNr5,0,8,0,0,2018-04-09T06:49:34.854Z,2018-04-09T06:49:34.854Z,0,2018-04-09T06:49:34.854Z
SerialNr6,0,8,0,0,2018-04-09T06:49:34.860Z,2018-04-09T06:49:34.860Z,0,2018-04-09T06:49:34.860Z
SerialNr7,0,8,0,0,2018-04-09T06:49:34.868Z,2018-04-09T06:49:34.868Z,0,2018-04-09T06:49:34.868Z
SerialNr8,0,8,0,0,2018-04-09T06:49:34.873Z,2018-04-09T06:49:34.873Z,0,2018-04-09T06:49:34.873Z
SerialNr9,0,8,0,0,2018-04-09T06:49:34.879Z,2018-04-09T06:49:34.879Z,0,2018-04-09T06:49:34.879Z
SerialNr0,0,8,0,0,2018-04-09T06:49:35.895Z,2018-04-09T06:49:35.895Z,0,2018-04-09T06:49:35.895Z
SerialNr1,0,8,0,0,2018-04-09T06:49:35.900Z,2018-04-09T06:49:35.900Z,0,2018-04-09T06:49:35.900Z
SerialNr2,0,8,0,0,2018-04-09T06:49:35.910Z,2018-04-09T06:49:35.910Z,0,2018-04-09T06:49:35.910Z
SerialNr3,0,8,0,0,2018-04-09T06:49:35.920Z,2018-04-09T06:49:35.920Z,0,2018-04-09T06:49:35.920Z
SerialNr4,0,7,0,0,2018-04-09T06:49:35.938Z,2018-04-09T06:49:35.938Z,0,2018-04-09T06:49:35.938Z
SerialNr5,0,8,0,0,2018-04-09T06:49:35.961Z,2018-04-09T06:49:35.961Z,0,2018-04-09T06:49:35.961Z
SerialNr6,0,8,0,0,2018-04-09T06:49:35.988Z,2018-04-09T06:49:35.988Z,0,2018-04-09T06:49:35.988Z
SerialNr7,0,8,0,0,2018-04-09T06:49:36.006Z,2018-04-09T06:49:36.006Z,0,2018-04-09T06:49:36.006Z
SerialNr8,0,8,0,0,2018-04-09T06:49:36.130Z,2018-04-09T06:49:36.130Z,0,2018-04-09T06:49:36.130Z
SerialNr9,0,8,0,0,2018-04-09T06:49:36.157Z,2018-04-09T06:49:36.157Z,0,2018-04-09T06:49:36.157Z
SerialNr0,0,8,0,0,2018-04-09T06:49:37.194Z,2018-04-09T06:49:37.194Z,0,2018-04-09T06:49:37.194Z
SerialNr1,0,8,0,0,2018-04-09T06:49:37.204Z,2018-04-09T06:49:37.204Z,0,2018-04-09T06:49:37.204Z
SerialNr2,0,8,0,0,2018-04-09T06:49:37.215Z,2018-04-09T06:49:37.215Z,0,2018-04-09T06:49:37.215Z
SerialNr3,0,8,0,0,2018-04-09T06:49:37.225Z,2018-04-09T06:49:37.225Z,0,2018-04-09T06:49:37.225Z
SerialNr4,0,7,0,0,2018-04-09T06:49:37.234Z,2018-04-09T06:49:37.234Z,0,2018-04-09T06:49:37.234Z
SerialNr5,0,8,0,0,2018-04-09T06:49:37.244Z,2018-04-09T06:49:37.244Z,0,2018-04-09T06:49:37.244Z
SerialNr6,0,8,0,0,2018-04-09T06:49:37.258Z,2018-04-09T06:49:37.258Z,0,2018-04-09T06:49:37.258Z
SerialNr7,0,8,0,0,2018-04-09T06:49:37.269Z,2018-04-09T06:49:37.269Z,0,2018-04-09T06:49:37.269Z
SerialNr8,0,8,0,0,2018-04-09T06:49:37.276Z,2018-04-09T06:49:37.276Z,0,2018-04-09T06:49:37.276Z
SerialNr9,0,8,0,0,2018-04-09T06:49:37.285Z,2018-04-09T06:49:37.285Z,0,2018-04-09T06:49:37.285Z
SerialNr0,0,8,0,0,2018-04-09T06:49:38.328Z,2018-04-09T06:49:38.328Z,0,2018-04-09T06:49:38.328Z
SerialNr6,1,4,49,0,2018-04-09T06:49:38.336Z,2018-04-09T06:49:38.336Z,0,2018-04-09T06:49:38.336Z
SerialNr9,1,4,48,0,2018-04-09T06:49:38.347Z,2018-04-09T06:49:38.347Z,0,2018-04-09T06:49:38.347Z
SerialNr8,1,3,48,1,2018-04-09T06:49:38.349Z,2018-04-09T06:49:38.349Z,0,2018-04-09T06:49:38.349Z
SerialNr3,1,2,49,0,2018-04-09T06:49:38.365Z,2018-04-09T06:49:38.365Z,0,2018-04-09T06:49:38.365Z
SerialNr1,0,8,0,0,2018-04-09T06:49:38.373Z,2018-04-09T06:49:38.373Z,0,2018-04-09T06:49:38.373Z
SerialNr2,0,9,0,0,2018-04-09T06:49:38.383Z,2018-04-09T06:49:38.383Z,0,2018-04-09T06:49:38.383Z
SerialNr3,0,8,0,0,2018-04-09T06:49:38.392Z,2018-04-09T06:49:38.392Z,0,2018-04-09T06:49:38.392Z
SerialNr4,0,7,0,0,2018-04-09T06:49:38.412Z,2018-04-09T06:49:38.412Z,0,2018-04-09T06:49:38.412Z
SerialNr5,0,8,0,0,2018-04-09T06:49:38.440Z,2018-04-09T06:49:38.440Z,0,2018-04-09T06:49:38.440Z
SerialNr6,0,8,0,0,2018-04-09T06:49:38.482Z,2018-04-09T06:49:38.482Z,0,2018-04-09T06:49:38.482Z
SerialNr7,0,8,0,0,2018-04-09T06:49:38.532Z,2018-04-09T06:49:38.532Z,0,2018-04-09T06:49:38.532Z
SerialNr8,0,7,0,0,2018-04-09T06:49:38.619Z,2018-04-09T06:49:38.619Z,0,2018-04-09T06:49:38.619Z
SerialNr9,0,8,0,0,2018-04-09T06:49:38.638Z,2018-04-09T06:49:38.638Z,0,2018-04-09T06:49:38.638Z
SerialNr0,0,8,0,0,2018-04-09T06:49:39.750Z,2018-04-09T06:49:39.750Z,0,2018-04-09T06:49:39.750Z
SerialNr1,0,8,0,0,2018-04-09T06:49:39.760Z,2018-04-09T06:49:39.760Z,0,2018-04-09T06:49:39.760Z
SerialNr2,0,9,0,0,2018-04-09T06:49:39.767Z,2018-04-09T06:49:39.767Z,0,2018-04-09T06:49:39.767Z
SerialNr3,0,8,0,0,2018-04-09T06:49:39.774Z,2018-04-09T06:49:39.774Z,0,2018-04-09T06:49:39.774Z
SerialNr4,0,7,0,0,2018-04-09T06:49:39.782Z,2018-04-09T06:49:39.782Z,0,2018-04-09T06:49:39.782Z
SerialNr5,0,8,0,0,2018-04-09T06:49:39.788Z,2018-04-09T06:49:39.788Z,0,2018-04-09T06:49:39.788Z
SerialNr6,0,8,0,0,2018-04-09T06:49:39.796Z,2018-04-09T06:49:39.796Z,0,2018-04-09T06:49:39.796Z
SerialNr7,0,8,0,0,2018-04-09T06:49:39.804Z,2018-04-09T06:49:39.804Z,0,2018-04-09T06:49:39.804Z
SerialNr8,0,7,0,0,2018-04-09T06:49:39.811Z,2018-04-09T06:49:39.811Z,0,2018-04-09T06:49:39.811Z
SerialNr9,0,8,0,0,2018-04-09T06:49:39.818Z,2018-04-09T06:49:39.818Z,0,2018-04-09T06:49:39.818Z
SerialNr0,0,8,0,0,2018-04-09T06:49:40.827Z,2018-04-09T06:49:40.827Z,0,2018-04-09T06:49:40.827Z
SerialNr1,0,8,0,0,2018-04-09T06:49:40.840Z,2018-04-09T06:49:40.840Z,0,2018-04-09T06:49:40.840Z
SerialNr2,0,9,0,0,2018-04-09T06:49:40.846Z,2018-04-09T06:49:40.846Z,0,2018-04-09T06:49:40.846Z
SerialNr3,0,8,0,0,2018-04-09T06:49:40.857Z,2018-04-09T06:49:40.857Z,0,2018-04-09T06:49:40.857Z
SerialNr4,0,7,0,0,2018-04-09T06:49:40.864Z,2018-04-09T06:49:40.864Z,0,2018-04-09T06:49:40.864Z
SerialNr5,0,8,0,0,2018-04-09T06:49:40.872Z,2018-04-09T06:49:40.872Z,0,2018-04-09T06:49:40.872Z
SerialNr6,0,8,0,0,2018-04-09T06:49:40.879Z,2018-04-09T06:49:40.879Z,0,2018-04-09T06:49:40.879Z
SerialNr7,0,8,0,0,2018-04-09T06:49:40.886Z,2018-04-09T06:49:40.886Z,0,2018-04-09T06:49:40.886Z
SerialNr8,0,7,0,0,2018-04-09T06:49:40.894Z,2018-04-09T06:49:40.894Z,0,2018-04-09T06:49:40.894Z
SerialNr9,0,8,0,0,2018-04-09T06:49:40.902Z,2018-04-09T06:49:40.902Z,0,2018-04-09T06:49:40.902Z
SerialNr0,0,8,0,0,2018-04-09T06:49:41.924Z,2018-04-09T06:49:41.924Z,0,2018-04-09T06:49:41.924Z
SerialNr5,1,1,49,0,2018-04-09T06:49:41.932Z,2018-04-09T06:49:41.932Z,0,2018-04-09T06:49:41.932Z
SerialNr4,1,4,49,0,2018-04-09T06:49:41.941Z,2018-04-09T06:49:41.941Z,0,2018-04-09T06:49:41.941Z
SerialNr8,1,4,49,0,2018-04-09T06:49:41.948Z,2018-04-09T06:49:41.948Z,0,2018-04-09T06:49:41.948Z
SerialNr1,1,4,49,1,2018-04-09T06:49:41.953Z,2018-04-09T06:49:41.953Z,0,2018-04-09T06:49:41.953Z
SerialNr6,1,3,49,0,2018-04-09T06:49:41.958Z,2018-04-09T06:49:41.958Z,0,2018-04-09T06:49:41.958Z
SerialNr1,0,8,0,0,2018-04-09T06:49:41.964Z,2018-04-09T06:49:41.964Z,0,2018-04-09T06:49:41.964Z
SerialNr2,0,9,0,0,2018-04-09T06:49:41.969Z,2018-04-09T06:49:41.969Z,0,2018-04-09T06:49:41.969Z
SerialNr3,0,8,0,0,2018-04-09T06:49:41.977Z,2018-04-09T06:49:41.977Z,0,2018-04-09T06:49:41.977Z
SerialNr4,0,7,0,0,2018-04-09T06:49:41.981Z,2018-04-09T06:49:41.981Z,0,2018-04-09T06:49:41.981Z
SerialNr5,0,8,0,0,2018-04-09T06:49:41.990Z,2018-04-09T06:49:41.990Z,0,2018-04-09T06:49:41.990Z
SerialNr6,0,8,0,0,2018-04-09T06:49:41.998Z,2018-04-09T06:49:41.998Z,0,2018-04-09T06:49:41.998Z
SerialNr7,0,7,0,0,2018-04-09T06:49:42.005Z,2018-04-09T06:49:42.005Z,0,2018-04-09T06:49:42.005Z
SerialNr8,0,7,0,0,2018-04-09T06:49:42.013Z,2018-04-09T06:49:42.013Z,0,2018-04-09T06:49:42.013Z
SerialNr9,0,8,0,0,2018-04-09T06:49:42.021Z,2018-04-09T06:49:42.021Z,0,2018-04-09T06:49:42.021Z
SerialNr0,0,7,0,0,2018-04-09T06:49:43.030Z,2018-04-09T06:49:43.030Z,0,2018-04-09T06:49:43.030Z
SerialNr1,0,8,0,0,2018-04-09T06:49:43.041Z,2018-04-09T06:49:43.041Z,0,2018-04-09T06:49:43.041Z
SerialNr2,0,9,0,0,2018-04-09T06:49:43.050Z,2018-04-09T06:49:43.050Z,0,2018-04-09T06:49:43.050Z
SerialNr3,0,8,0,0,2018-04-09T06:49:43.059Z,2018-04-09T06:49:43.059Z,0,2018-04-09T06:49:43.059Z
SerialNr4,0,7,0,0,2018-04-09T06:49:43.071Z,2018-04-09T06:49:43.071Z,0,2018-04-09T06:49:43.071Z
SerialNr5,0,8,0,0,2018-04-09T06:49:43.080Z,2018-04-09T06:49:43.080Z,0,2018-04-09T06:49:43.080Z
SerialNr6,0,8,0,0,2018-04-09T06:49:43.104Z,2018-04-09T06:49:43.104Z,0,2018-04-09T06:49:43.104Z
SerialNr7,0,7,0,0,2018-04-09T06:49:43.132Z,2018-04-09T06:49:43.132Z,0,2018-04-09T06:49:43.132Z
SerialNr8,0,7,0,0,2018-04-09T06:49:43.148Z,2018-04-09T06:49:43.148Z,0,2018-04-09T06:49:43.148Z
SerialNr9,0,8,0,0,2018-04-09T06:49:43.157Z,2018-04-09T06:49:43.157Z,0,2018-04-09T06:49:43.157Z
SerialNr0,0,7,0,0,2018-04-09T06:49:44.177Z,2018-04-09T06:49:44.177Z,0,2018-04-09T06:49:44.177Z
SerialNr1,0,8,0,0,2018-04-09T06:49:44.189Z,2018-04-09T06:49:44.189Z,0,2018-04-09T06:49:44.189Z
SerialNr2,0,9,0,0,2018-04-09T06:49:44.202Z,2018-04-09T06:49:44.202Z,0,2018-04-09T06:49:44.202Z
SerialNr3,0,8,0,0,2018-04-09T06:49:44.216Z,2018-04-09T06:49:44.216Z,0,2018-04-09T06:49:44.216Z
SerialNr4,0,7,0,0,2018-04-09T06:49:44.229Z,2018-04-09T06:49:44.229Z,0,2018-04-09T06:49:44.229Z
SerialNr5,0,8,0,0,2018-04-09T06:49:44.236Z,2018-04-09T06:49:44.236Z,0,2018-04-09T06:49:44.236Z
SerialNr6,0,8,0,0,2018-04-09T06:49:44.242Z,2018-04-09T06:49:44.242Z,0,2018-04-09T06:49:44.242Z
SerialNr7,0,7,0,0,2018-04-09T06:49:44.249Z,2018-04-09T06:49:44.249Z,0,2018-04-09T06:49:44.249Z
SerialNr8,0,7,0,0,2018-04-09T06:49:44.255Z,2018-04-09T06:49:44.255Z,0,2018-04-09T06:49:44.255Z
SerialNr9,0,9,0,0,2018-04-09T06:49:44.263Z,2018-04-09T06:49:44.263Z,0,2018-04-09T06:49:44.263Z
SerialNr0,0,7,0,0,2018-04-09T06:49:45.270Z,2018-04-09T06:49:45.270Z,0,2018-04-09T06:49:45.270Z
SerialNr6,1,1,48,0,2018-04-09T06:49:45.276Z,2018-04-09T06:49:45.276Z,0,2018-04-09T06:49:45.276Z
SerialNr8,1,0,49,0,2018-04-09T06:49:45.282Z,2018-04-09T06:49:45.282Z,0,2018-04-09T06:49:45.282Z
SerialNr7,1,3,49,0,2018-04-09T06:49:45.289Z,2018-04-09T06:49:45.289Z,0,2018-04-09T06:49:45.289Z
SerialNr5,1,0,49,0,2018-04-09T06:49:45.297Z,2018-04-09T06:49:45.297Z,0,2018-04-09T06:49:45.297Z
SerialNr9,1,1,49,0,2018-04-09T06:49:45.303Z,2018-04-09T06:49:45.303Z,0,2018-04-09T06:49:45.303Z
SerialNr4,1,3,49,0,2018-04-09T06:49:45.309Z,2018-04-09T06:49:45.309Z,0,2018-04-09T06:49:45.309Z
SerialNr1,0,8,0,0,2018-04-09T06:49:45.315Z,2018-04-09T06:49:45.315Z,0,2018-04-09T06:49:45.315Z
SerialNr2,0,9,0,0,2018-04-09T06:49:45.322Z,2018-04-09T06:49:45.322Z,0,2018-04-09T06:49:45.322Z
SerialNr3,0,8,0,0,2018-04-09T06:49:45.330Z,2018-04-09T06:49:45.330Z,0,2018-04-09T06:49:45.330Z
SerialNr4,0,7,0,0,2018-04-09T06:49:45.335Z,2018-04-09T06:49:45.335Z,0,2018-04-09T06:49:45.335Z
SerialNr5,0,8,0,0,2018-04-09T06:49:45.343Z,2018-04-09T06:49:45.343Z,0,2018-04-09T06:49:45.343Z
SerialNr6,0,8,0,0,2018-04-09T06:49:45.350Z,2018-04-09T06:49:45.350Z,0,2018-04-09T06:49:45.350Z
SerialNr7,0,7,0,0,2018-04-09T06:49:45.357Z,2018-04-09T06:49:45.357Z,0,2018-04-09T06:49:45.357Z
SerialNr8,0,7,0,0,2018-04-09T06:49:45.364Z,2018-04-09T06:49:45.364Z,0,2018-04-09T06:49:45.364Z
SerialNr9,0,9,0,0,2018-04-09T06:49:45.369Z,2018-04-09T06:49:45.369Z,0,2018-04-09T06:49:45.369Z
SerialNr0,0,7,0,0,2018-04-09T06:49:46.388Z,2018-04-09T06:49:46.388Z,0,2018-04-09T06:49:46.388Z
SerialNr1,0,8,0,0,2018-04-09T06:49:46.398Z,2018-04-09T06:49:46.398Z,0,2018-04-09T06:49:46.398Z
SerialNr2,0,9,0,0,2018-04-09T06:49:46.407Z,2018-04-09T06:49:46.407Z,0,2018-04-09T06:49:46.407Z
SerialNr3,0,8,0,0,2018-04-09T06:49:46.417Z,2018-04-09T06:49:46.417Z,0,2018-04-09T06:49:46.417Z
SerialNr4,0,7,0,0,2018-04-09T06:49:46.425Z,2018-04-09T06:49:46.425Z,0,2018-04-09T06:49:46.425Z
SerialNr5,0,8,0,0,2018-04-09T06:49:46.437Z,2018-04-09T06:49:46.437Z,0,2018-04-09T06:49:46.437Z
SerialNr6,0,8,0,0,2018-04-09T06:49:46.445Z,2018-04-09T06:49:46.445Z,0,2018-04-09T06:49:46.445Z
SerialNr7,0,7,0,0,2018-04-09T06:49:46.452Z,2018-04-09T06:49:46.452Z,0,2018-04-09T06:49:46.452Z
SerialNr8,0,7,0,0,2018-04-09T06:49:46.461Z,2018-04-09T06:49:46.461Z,0,2018-04-09T06:49:46.461Z
SerialNr9,0,9,0,0,2018-04-09T06:49:46.472Z,2018-04-09T06:49:46.472Z,0,2018-04-09T06:49:46.472Z
SerialNr0,0,7,0,0,2018-04-09T06:49:47.502Z,2018-04-09T06:49:47.502Z,0,2018-04-09T06:49:47.502Z
SerialNr1,0,7,0,0,2018-04-09T06:49:47.508Z,2018-04-09T06:49:47.508Z,0,2018-04-09T06:49:47.508Z
SerialNr2,0,9,0,0,2018-04-09T06:49:47.515Z,2018-04-09T06:49:47.515Z,0,2018-04-09T06:49:47.515Z
SerialNr3,0,8,0,0,2018-04-09T06:49:47.523Z,2018-04-09T06:49:47.523Z,0,2018-04-09T06:49:47.523Z
SerialNr4,0,7,0,0,2018-04-09T06:49:47.530Z,2018-04-09T06:49:47.530Z,0,2018-04-09T06:49:47.530Z
SerialNr5,0,8,0,0,2018-04-09T06:49:47.540Z,2018-04-09T06:49:47.540Z,0,2018-04-09T06:49:47.540Z
SerialNr6,0,8,0,0,2018-04-09T06:49:47.548Z,2018-04-09T06:49:47.548Z,0,2018-04-09T06:49:47.548Z
SerialNr7,0,7,0,0,2018-04-09T06:49:47.557Z,2018-04-09T06:49:47.557Z,0,2018-04-09T06:49:47.557Z
SerialNr8,0,7,0,0,2018-04-09T06:49:47.564Z,2018-04-09T06:49:47.564Z,0,2018-04-09T06:49:47.564Z
SerialNr9,0,9,0,0,2018-04-09T06:49:47.573Z,2018-04-09T06:49:47.573Z,0,2018-04-09T06:49:47.573Z
SerialNr0,0,7,0,0,2018-04-09T06:49:48.595Z,2018-04-09T06:49:48.595Z,0,2018-04-09T06:49:48.595Z
SerialNr8,1,0,48,0,2018-04-09T06:49:48.602Z,2018-04-09T06:49:48.602Z,0,2018-04-09T06:49:48.602Z
SerialNr7,1,1,49,0,2018-04-09T06:49:48.607Z,2018-04-09T06:49:48.607Z,0,2018-04-09T06:49:48.607Z
SerialNr9,1,4,47,1,2018-04-09T06:49:48.613Z,2018-04-09T06:49:48.613Z,0,2018-04-09T06:49:48.613Z
SerialNr2,1,1,49,0,2018-04-09T06:49:48.621Z,2018-04-09T06:49:48.621Z,0,2018-04-09T06:49:48.621Z
SerialNr3,1,1,49,0,2018-04-09T06:49:48.625Z,2018-04-09T06:49:48.625Z,0,2018-04-09T06:49:48.625Z
SerialNr5,1,4,48,1,2018-04-09T06:49:48.634Z,2018-04-09T06:49:48.634Z,0,2018-04-09T06:49:48.634Z
SerialNr4,1,1,49,0,2018-04-09T06:49:48.641Z,2018-04-09T06:49:48.641Z,0,2018-04-09T06:49:48.641Z
SerialNr6,1,1,47,1,2018-04-09T06:49:48.648Z,2018-04-09T06:49:48.648Z,0,2018-04-09T06:49:48.648Z
SerialNr1,0,7,0,0,2018-04-09T06:49:48.653Z,2018-04-09T06:49:48.653Z,0,2018-04-09T06:49:48.653Z
SerialNr2,0,10,0,0,2018-04-09T06:49:48.657Z,2018-04-09T06:49:48.657Z,0,2018-04-09T06:49:48.657Z
SerialNr3,0,8,0,0,2018-04-09T06:49:48.664Z,2018-04-09T06:49:48.664Z,0,2018-04-09T06:49:48.664Z
SerialNr4,0,7,0,0,2018-04-09T06:49:48.671Z,2018-04-09T06:49:48.671Z,0,2018-04-09T06:49:48.671Z
SerialNr5,0,8,0,0,2018-04-09T06:49:48.677Z,2018-04-09T06:49:48.677Z,0,2018-04-09T06:49:48.677Z
SerialNr6,0,7,0,0,2018-04-09T06:49:48.684Z,2018-04-09T06:49:48.684Z,0,2018-04-09T06:49:48.684Z
SerialNr7,0,7,0,0,2018-04-09T06:49:48.688Z,2018-04-09T06:49:48.688Z,0,2018-04-09T06:49:48.688Z
SerialNr8,0,7,0,0,2018-04-09T06:49:48.698Z,2018-04-09T06:49:48.698Z,0,2018-04-09T06:49:48.698Z
SerialNr9,0,9,0,0,2018-04-09T06:49:48.704Z,2018-04-09T06:49:48.704Z,0,2018-04-09T06:49:48.704Z
SerialNr0,0,7,0,0,2018-04-09T06:49:49.726Z,2018-04-09T06:49:49.726Z,0,2018-04-09T06:49:49.726Z
SerialNr1,0,7,0,0,2018-04-09T06:49:49.740Z,2018-04-09T06:49:49.740Z,0,2018-04-09T06:49:49.740Z
SerialNr2,0,11,0,0,2018-04-09T06:49:49.753Z,2018-04-09T06:49:49.753Z,0,2018-04-09T06:49:49.753Z
SerialNr3,0,8,0,0,2018-04-09T06:49:49.769Z,2018-04-09T06:49:49.769Z,0,2018-04-09T06:49:49.769Z
SerialNr4,0,7,0,0,2018-04-09T06:49:49.781Z,2018-04-09T06:49:49.781Z,0,2018-04-09T06:49:49.781Z
SerialNr5,0,8,0,0,2018-04-09T06:49:49.793Z,2018-04-09T06:49:49.793Z,0,2018-04-09T06:49:49.793Z
SerialNr6,0,7,0,0,2018-04-09T06:49:49.802Z,2018-04-09T06:49:49.802Z,0,2018-04-09T06:49:49.802Z
SerialNr7,0,7,0,0,2018-04-09T06:49:49.811Z,2018-04-09T06:49:49.811Z,0,2018-04-09T06:49:49.811Z
SerialNr8,0,7,0,0,2018-04-09T06:49:49.818Z,2018-04-09T06:49:49.818Z,0,2018-04-09T06:49:49.818Z
SerialNr9,0,9,0,0,2018-04-09T06:49:49.828Z,2018-04-09T06:49:49.828Z,0,2018-04-09T06:49:49.828Z
SerialNr0,0,7,0,0,2018-04-09T06:49:50.844Z,2018-04-09T06:49:50.844Z,0,2018-04-09T06:49:50.844Z
SerialNr1,0,7,0,0,2018-04-09T06:49:50.852Z,2018-04-09T06:49:50.852Z,0,2018-04-09T06:49:50.852Z
